[21-01-21 22:36] [INFO] - Start transposenet with train
[21-01-21 22:36] [INFO] - Experiment details: kings_subscene_2
[21-01-21 22:36] [INFO] - Using dataset: /media/ronf/data/datasets/cambridge
[21-01-21 22:36] [INFO] - Using labels file: /home/ronf/git/segpose/analysis/abs_cambridge_pose_sorted.csv_KingsCollege_train_2.csv
[21-01-21 22:36] [INFO] - Running with configuration:
	batch_size: 8
	learnable: True
	s_x: -3
	s_q: -6.5
	lr: 0.0001
	norm: 2
	weight_decay: 0.0001
	eps: 1e-10
	lr_scheduler_gamma: 0.1
	lr_scheduler_step_size: 200
	n_epochs: 600
	num_encoder_layers: 6
	dim_feedforward: 256
	hidden_dim: 256
	dropout: 0.1
	nheads: 4
	freeze: False
	reduction: ['reduction_4', 'reduction_3']
	use_prior_t_for_rot: False
	freeze_exclude_phrase: regressor_head_rot
	n_freq_print: 5
	n_freq_checkpoint: 50
	n_workers: 4
	device_id: cuda:0
[21-01-21 22:38] [INFO] - [Batch-61/Epoch-10] running camera pose loss: 7.226, camera pose error: 1.38[m], 4.53[deg]
[21-01-21 22:38] [INFO] - [Batch-1/Epoch-11] running camera pose loss: 6.565, camera pose error: 1.51[m], 5.76[deg]
[21-01-21 22:38] [INFO] - [Batch-6/Epoch-11] running camera pose loss: 6.983, camera pose error: 2.03[m], 7.29[deg]
[21-01-21 22:38] [INFO] - [Batch-11/Epoch-11] running camera pose loss: 6.864, camera pose error: 1.46[m], 7.61[deg]
[21-01-21 22:38] [INFO] - [Batch-16/Epoch-11] running camera pose loss: 6.660, camera pose error: 1.61[m], 5.55[deg]
[21-01-21 22:38] [INFO] - [Batch-21/Epoch-11] running camera pose loss: 6.428, camera pose error: 1.35[m], 5.79[deg]
[21-01-21 22:38] [INFO] - [Batch-26/Epoch-11] running camera pose loss: 6.196, camera pose error: 1.62[m], 3.76[deg]
[21-01-21 22:38] [INFO] - [Batch-31/Epoch-11] running camera pose loss: 6.366, camera pose error: 1.44[m], 5.16[deg]
[21-01-21 22:38] [INFO] - [Batch-36/Epoch-11] running camera pose loss: 6.397, camera pose error: 1.23[m], 6.12[deg]
[21-01-21 22:38] [INFO] - [Batch-41/Epoch-11] running camera pose loss: 6.488, camera pose error: 1.84[m], 6.61[deg]
[21-01-21 22:38] [INFO] - [Batch-46/Epoch-11] running camera pose loss: 6.533, camera pose error: 1.49[m], 5.08[deg]
[21-01-21 22:38] [INFO] - [Batch-51/Epoch-11] running camera pose loss: 6.573, camera pose error: 0.84[m], 4.55[deg]
[21-01-21 22:38] [INFO] - [Batch-56/Epoch-11] running camera pose loss: 6.567, camera pose error: 1.16[m], 5.01[deg]
[21-01-21 22:38] [INFO] - [Batch-61/Epoch-11] running camera pose loss: 6.544, camera pose error: 1.37[m], 3.77[deg]
[21-01-21 22:38] [INFO] - [Batch-1/Epoch-12] running camera pose loss: 5.732, camera pose error: 1.20[m], 5.66[deg]
[21-01-21 22:38] [INFO] - [Batch-6/Epoch-12] running camera pose loss: 5.620, camera pose error: 1.85[m], 4.62[deg]
[21-01-21 22:38] [INFO] - [Batch-11/Epoch-12] running camera pose loss: 5.937, camera pose error: 1.06[m], 7.00[deg]
